publisher,app_name,title,url,release_date,tags,discount_price,reviews_url,specs,price,early_access,id,developer,sentiment,metascore,year,genres_Adventure,genres_Casual,genres_Early Access,genres_Free to Play,genres_Indie,genres_Massively Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Sports,genres_Strategy,genres_Video Production
Devolver Digital,Dungeon Hearts,Dungeon Hearts,http://store.steampowered.com/app/229520/Dungeon_Hearts/,2013-03-28,"['Casual', 'Indie', 'Strategy', 'Puzzle', 'Match 3', 'Action', 'Singleplayer', 'RPG', 'Fantasy', 'Arcade', 'Female Protagonist']",,http://steamcommunity.com/app/229520/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Trading Cards', 'Steam Leaderboards']",2.99,False,229520,Cube Roots,Mixed,73.0,2013.0,False,False,False,False,False,False,False,False,False,False,True,False
Paradox Interactive,Cities in Motion 2,Cities in Motion 2,http://store.steampowered.com/app/225420/Cities_in_Motion_2/,2013-04-02,"['Simulation', 'Strategy', 'Management', 'City Builder', 'Sandbox', 'Economy', 'Building', 'Singleplayer', 'Multiplayer', 'Trains', 'Co-op']",,http://steamcommunity.com/app/225420/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",19.99,False,225420,Colossal Order Ltd.,Mixed,72.0,2013.0,False,False,False,False,False,False,False,False,True,False,False,False
Paradox Interactive,Cities in Motion 2,Cities in Motion 2,http://store.steampowered.com/app/225420/Cities_in_Motion_2/,2013-04-02,"['Simulation', 'Strategy', 'Management', 'City Builder', 'Sandbox', 'Economy', 'Building', 'Singleplayer', 'Multiplayer', 'Trains', 'Co-op']",,http://steamcommunity.com/app/225420/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",19.99,False,225420,Colossal Order Ltd.,Mixed,72.0,2013.0,False,False,False,False,False,False,False,False,False,False,True,False
Digital Extremes,Warframe,Warframe,http://store.steampowered.com/app/230410/Warframe/,2013-03-25,"['Free to Play', 'Action', 'Co-op', 'Multiplayer', 'Third-Person Shooter', 'Sci-fi', 'Ninja', 'Shooter', 'Parkour', 'Space', 'Online Co-Op', 'Futuristic', 'Third Person', 'Massively Multiplayer', 'PvE', 'RPG', 'Singleplayer', 'Hack and Slash', 'FPS', 'Cyberpunk']",,http://steamcommunity.com/app/230410/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']",0,False,230410,Digital Extremes,Very Positive,69.0,2013.0,False,False,False,False,False,False,False,False,False,False,False,False
Digital Extremes,Warframe,Warframe,http://store.steampowered.com/app/230410/Warframe/,2013-03-25,"['Free to Play', 'Action', 'Co-op', 'Multiplayer', 'Third-Person Shooter', 'Sci-fi', 'Ninja', 'Shooter', 'Parkour', 'Space', 'Online Co-Op', 'Futuristic', 'Third Person', 'Massively Multiplayer', 'PvE', 'RPG', 'Singleplayer', 'Hack and Slash', 'FPS', 'Cyberpunk']",,http://steamcommunity.com/app/230410/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']",0,False,230410,Digital Extremes,Very Positive,69.0,2013.0,False,False,False,True,False,False,False,False,False,False,False,False
"2K Games, Aspyr (Mac)",BioShock Infinite,BioShock Infinite,http://store.steampowered.com/app/8870/BioShock_Infinite/,2013-03-25,"['FPS', 'Action', 'Story Rich', 'Singleplayer', 'Steampunk', 'Atmospheric', 'Shooter', 'First-Person', 'Alternate History', 'Adventure', 'Great Soundtrack', 'Dystopian', 'Sci-fi', 'Time Travel', 'Fantasy', 'Gore', 'Linear', 'RPG', 'Political', 'Controller']",,http://steamcommunity.com/app/8870/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",29.99,False,8870,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",Overwhelmingly Positive,94.0,2013.0,False,False,False,False,False,False,False,False,False,False,False,False
"Arcen Games, LLC",Shattered Haven,Shattered Haven,http://store.steampowered.com/app/234370/Shattered_Haven/,2013-03-18,"['Action', 'Adventure', 'Indie', 'Puzzle', 'Zombies', '2D']",,http://steamcommunity.com/app/234370/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Partial Controller Support', 'Includes level editor']",9.99,False,234370,"Arcen Games, LLC",Mixed,59.0,2013.0,False,False,False,False,False,False,False,False,False,False,False,False
"Arcen Games, LLC",Shattered Haven,Shattered Haven,http://store.steampowered.com/app/234370/Shattered_Haven/,2013-03-18,"['Action', 'Adventure', 'Indie', 'Puzzle', 'Zombies', '2D']",,http://steamcommunity.com/app/234370/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Partial Controller Support', 'Includes level editor']",9.99,False,234370,"Arcen Games, LLC",Mixed,59.0,2013.0,True,False,False,False,False,False,False,False,False,False,False,False
"Arcen Games, LLC",Shattered Haven,Shattered Haven,http://store.steampowered.com/app/234370/Shattered_Haven/,2013-03-18,"['Action', 'Adventure', 'Indie', 'Puzzle', 'Zombies', '2D']",,http://steamcommunity.com/app/234370/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Partial Controller Support', 'Includes level editor']",9.99,False,234370,"Arcen Games, LLC",Mixed,59.0,2013.0,False,False,False,False,True,False,False,False,False,False,False,False
Digital Eel,Weird Worlds: Return to Infinite Space,Weird Worlds: Return to Infinite Space,http://store.steampowered.com/app/226120/Weird_Worlds_Return_to_Infinite_Space/,2013-03-19,"['Indie', 'Strategy', 'Casual', 'Adventure', 'Rogue-like', 'Sci-fi', 'Space', 'Perma Death', 'Singleplayer', 'Exploration']",,http://steamcommunity.com/app/226120/reviews/?browsefilter=mostrecent&p=1,['Single-player'],4.99,False,226120,Digital Eel,Mostly Positive,79.0,2013.0,True,False,False,False,False,False,False,False,False,False,False,False
Digital Eel,Weird Worlds: Return to Infinite Space,Weird Worlds: Return to Infinite Space,http://store.steampowered.com/app/226120/Weird_Worlds_Return_to_Infinite_Space/,2013-03-19,"['Indie', 'Strategy', 'Casual', 'Adventure', 'Rogue-like', 'Sci-fi', 'Space', 'Perma Death', 'Singleplayer', 'Exploration']",,http://steamcommunity.com/app/226120/reviews/?browsefilter=mostrecent&p=1,['Single-player'],4.99,False,226120,Digital Eel,Mostly Positive,79.0,2013.0,False,True,False,False,False,False,False,False,False,False,False,False
Digital Eel,Weird Worlds: Return to Infinite Space,Weird Worlds: Return to Infinite Space,http://store.steampowered.com/app/226120/Weird_Worlds_Return_to_Infinite_Space/,2013-03-19,"['Indie', 'Strategy', 'Casual', 'Adventure', 'Rogue-like', 'Sci-fi', 'Space', 'Perma Death', 'Singleplayer', 'Exploration']",,http://steamcommunity.com/app/226120/reviews/?browsefilter=mostrecent&p=1,['Single-player'],4.99,False,226120,Digital Eel,Mostly Positive,79.0,2013.0,False,False,False,False,True,False,False,False,False,False,False,False
Digital Eel,Weird Worlds: Return to Infinite Space,Weird Worlds: Return to Infinite Space,http://store.steampowered.com/app/226120/Weird_Worlds_Return_to_Infinite_Space/,2013-03-19,"['Indie', 'Strategy', 'Casual', 'Adventure', 'Rogue-like', 'Sci-fi', 'Space', 'Perma Death', 'Singleplayer', 'Exploration']",,http://steamcommunity.com/app/226120/reviews/?browsefilter=mostrecent&p=1,['Single-player'],4.99,False,226120,Digital Eel,Mostly Positive,79.0,2013.0,False,False,False,False,False,False,False,False,False,False,True,False
CI Games,Sniper: Ghost Warrior 2,Sniper: Ghost Warrior 2,http://store.steampowered.com/app/34870/Sniper_Ghost_Warrior_2/,2013-03-11,"['Sniper', 'Action', 'FPS', 'Multiplayer', 'Stealth', 'Shooter', 'Singleplayer', 'First-Person', 'Tactical', 'Military', 'Adventure', 'Strategy', 'Co-op', 'Open World', 'Bullet Time', 'Online Co-Op', 'Simulation', 'Controller', 'Atmospheric', 'Difficult']",,http://steamcommunity.com/app/34870/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",9.99,False,34870,City Interactive,Mostly Positive,52.0,2013.0,False,False,False,False,False,False,False,False,False,False,False,False
Gaijin Games,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,http://store.steampowered.com/app/218060/BITTRIP_Presents_Runner2_Future_Legend_of_Rhythm_Alien/,2013-02-26,"['Platformer', 'Indie', 'Rhythm', 'Music', 'Great Soundtrack', 'Difficult', 'Runner', 'Action', 'Singleplayer', 'Casual', 'Colorful', 'Score Attack', 'Arcade', '2D', 'Side Scroller', 'Comedy', '2.5D', 'Controller', 'Adventure', 'Funny']",,http://steamcommunity.com/app/218060/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,218060,Gaijin Games,Very Positive,85.0,2013.0,False,False,False,False,False,False,False,False,False,False,False,False
Gaijin Games,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,http://store.steampowered.com/app/218060/BITTRIP_Presents_Runner2_Future_Legend_of_Rhythm_Alien/,2013-02-26,"['Platformer', 'Indie', 'Rhythm', 'Music', 'Great Soundtrack', 'Difficult', 'Runner', 'Action', 'Singleplayer', 'Casual', 'Colorful', 'Score Attack', 'Arcade', '2D', 'Side Scroller', 'Comedy', '2.5D', 'Controller', 'Adventure', 'Funny']",,http://steamcommunity.com/app/218060/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,218060,Gaijin Games,Very Positive,85.0,2013.0,False,False,False,False,True,False,False,False,False,False,False,False
Ubisoft,TrackMania² Canyon,TrackMania² Canyon,http://store.steampowered.com/app/228760/TrackMania_Canyon/,2011-09-14,"['Racing', 'Multiplayer', 'Level Editor', 'Time Attack', 'Sports', 'Arcade', 'Singleplayer', 'Local Multiplayer', 'Controller', 'Split Screen', 'Free to Play']",,http://steamcommunity.com/app/228760/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",19.99,False,228760,Nadeo,Very Positive,81.0,2011.0,False,False,False,False,False,False,False,True,False,False,False,False
Ubisoft,TrackMania² Canyon,TrackMania² Canyon,http://store.steampowered.com/app/228760/TrackMania_Canyon/,2011-09-14,"['Racing', 'Multiplayer', 'Level Editor', 'Time Attack', 'Sports', 'Arcade', 'Singleplayer', 'Local Multiplayer', 'Controller', 'Split Screen', 'Free to Play']",,http://steamcommunity.com/app/228760/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",19.99,False,228760,Nadeo,Very Positive,81.0,2011.0,False,False,False,False,False,False,False,False,False,True,False,False
Gaijin Entertainment,Star Conflict,Star Conflict,http://store.steampowered.com/app/212070/Star_Conflict/,2013-02-27,"['Free to Play', 'Space', 'Action', 'Multiplayer', 'Sci-fi', 'Massively Multiplayer', 'Simulation', 'Open World', 'Flight', 'Space Sim', 'Co-op', 'Shooter', 'Third Person', 'Competitive', 'PvP', 'Adventure', 'Atmospheric', 'Sandbox', 'MMORPG', 'VR']",,http://steamcommunity.com/app/212070/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",0,False,212070,Star Gem Inc.,Mostly Positive,75.0,2013.0,False,False,False,False,False,False,False,False,False,False,False,False
Gaijin Entertainment,Star Conflict,Star Conflict,http://store.steampowered.com/app/212070/Star_Conflict/,2013-02-27,"['Free to Play', 'Space', 'Action', 'Multiplayer', 'Sci-fi', 'Massively Multiplayer', 'Simulation', 'Open World', 'Flight', 'Space Sim', 'Co-op', 'Shooter', 'Third Person', 'Competitive', 'PvP', 'Adventure', 'Atmospheric', 'Sandbox', 'MMORPG', 'VR']",,http://steamcommunity.com/app/212070/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",0,False,212070,Star Gem Inc.,Mostly Positive,75.0,2013.0,False,False,False,True,False,False,False,False,False,False,False,False
Gaijin Entertainment,Star Conflict,Star Conflict,http://store.steampowered.com/app/212070/Star_Conflict/,2013-02-27,"['Free to Play', 'Space', 'Action', 'Multiplayer', 'Sci-fi', 'Massively Multiplayer', 'Simulation', 'Open World', 'Flight', 'Space Sim', 'Co-op', 'Shooter', 'Third Person', 'Competitive', 'PvP', 'Adventure', 'Atmospheric', 'Sandbox', 'MMORPG', 'VR']",,http://steamcommunity.com/app/212070/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",0,False,212070,Star Gem Inc.,Mostly Positive,75.0,2013.0,False,False,False,False,False,True,False,False,False,False,False,False
Gaijin Entertainment,Star Conflict,Star Conflict,http://store.steampowered.com/app/212070/Star_Conflict/,2013-02-27,"['Free to Play', 'Space', 'Action', 'Multiplayer', 'Sci-fi', 'Massively Multiplayer', 'Simulation', 'Open World', 'Flight', 'Space Sim', 'Co-op', 'Shooter', 'Third Person', 'Competitive', 'PvP', 'Adventure', 'Atmospheric', 'Sandbox', 'MMORPG', 'VR']",,http://steamcommunity.com/app/212070/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",0,False,212070,Star Gem Inc.,Mostly Positive,75.0,2013.0,False,False,False,False,False,False,False,False,True,False,False,False
Rebellion,Sniper Elite: Nazi Zombie Army,Sniper Elite: Nazi Zombie Army,http://store.steampowered.com/app/227100/Sniper_Elite_Nazi_Zombie_Army/,2013-02-28,"['Zombies', 'Action', 'Co-op', 'Sniper', 'Third-Person Shooter', 'World War II', 'FPS', 'Shooter', 'Horror', 'Multiplayer', 'Third Person', 'Survival', 'Gore', 'Singleplayer', 'Online Co-Op', 'Adventure', 'Open World', 'Bullet Time']",,http://steamcommunity.com/app/227100/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",14.99,False,227100,Rebellion,Very Positive,62.0,2013.0,False,False,False,False,False,False,False,False,False,False,False,False
Iceberg Interactive,Armada 2526 Gold Edition,Armada 2526 Gold Edition,http://store.steampowered.com/app/229970/Armada_2526_Gold_Edition/,2013-02-28,"['Strategy', 'Indie', '4X', 'Space', 'Turn-Based Strategy', 'Sci-fi']",,http://steamcommunity.com/app/229970/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",19.99,False,229970,Ntronium Games,Mixed,66.0,2013.0,False,False,False,False,True,False,False,False,False,False,False,False
Iceberg Interactive,Armada 2526 Gold Edition,Armada 2526 Gold Edition,http://store.steampowered.com/app/229970/Armada_2526_Gold_Edition/,2013-02-28,"['Strategy', 'Indie', '4X', 'Space', 'Turn-Based Strategy', 'Sci-fi']",,http://steamcommunity.com/app/229970/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",19.99,False,229970,Ntronium Games,Mixed,66.0,2013.0,False,False,False,False,False,False,False,False,False,False,True,False
"Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",Tomb Raider,Tomb Raider,http://store.steampowered.com/app/203160/Tomb_Raider/,2013-03-04,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Third-Person Shooter', 'Singleplayer', 'Lara Croft', 'Story Rich', 'Quick-Time Events', 'Exploration', 'Multiplayer', 'Atmospheric', 'Shooter', 'Action-Adventure', 'Stealth', 'Puzzle', 'Platformer', 'Cinematic', 'RPG', '3D Vision']",,http://steamcommunity.com/app/203160/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,203160,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",Overwhelmingly Positive,86.0,2013.0,False,False,False,False,False,False,False,False,False,False,False,False
"Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",Tomb Raider,Tomb Raider,http://store.steampowered.com/app/203160/Tomb_Raider/,2013-03-04,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Third-Person Shooter', 'Singleplayer', 'Lara Croft', 'Story Rich', 'Quick-Time Events', 'Exploration', 'Multiplayer', 'Atmospheric', 'Shooter', 'Action-Adventure', 'Stealth', 'Puzzle', 'Platformer', 'Cinematic', 'RPG', '3D Vision']",,http://steamcommunity.com/app/203160/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,203160,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",Overwhelmingly Positive,86.0,2013.0,True,False,False,False,False,False,False,False,False,False,False,False
Paradox Interactive,The Showdown Effect,The Showdown Effect,http://store.steampowered.com/app/204080/The_Showdown_Effect/,2013-03-05,"['Action', 'Multiplayer', 'Platformer', 'Shooter', '2D', 'Side Scroller', '2.5D', 'Indie']",,http://steamcommunity.com/app/204080/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Valve Anti-Cheat enabled']",9.99,False,204080,Arrowhead Game Studios,Mixed,67.0,2013.0,False,False,False,False,False,False,False,False,False,False,False,False
Cardboard Computer,Kentucky Route Zero,Kentucky Route Zero,http://store.steampowered.com/app/231200/Kentucky_Route_Zero/,2013-02-22,"['Adventure', 'Point & Click', 'Atmospheric', 'Indie', 'Surreal', 'Episodic', 'Story Rich', 'Great Soundtrack', 'Mystery', 'Exploration', 'Singleplayer', 'Interactive Fiction', 'Kickstarter', '2D', 'Horror']",,http://steamcommunity.com/app/231200/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support']",24.99,False,231200,Cardboard Computer,Very Positive,81.0,2013.0,True,False,False,False,False,False,False,False,False,False,False,False
Cardboard Computer,Kentucky Route Zero,Kentucky Route Zero,http://store.steampowered.com/app/231200/Kentucky_Route_Zero/,2013-02-22,"['Adventure', 'Point & Click', 'Atmospheric', 'Indie', 'Surreal', 'Episodic', 'Story Rich', 'Great Soundtrack', 'Mystery', 'Exploration', 'Singleplayer', 'Interactive Fiction', 'Kickstarter', '2D', 'Horror']",,http://steamcommunity.com/app/231200/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support']",24.99,False,231200,Cardboard Computer,Very Positive,81.0,2013.0,False,False,False,False,True,False,False,False,False,False,False,False
